Index,PROJECT,SURVTYP,REEF,DATE,STATION,TRANSECT,DIVER,DATATYP,SPECIES,NUMBER,SIZE,SIZE_TP,NO_TP
1754,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,GO.VARI,2,5,,
1755,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,GO.VARI,2,10,,
1756,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,GO.VARI,1,15,,
1757,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,HA.ORNA,1,10,,
1758,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,LA.RUBR,1,10,,
1759,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,PS.HEXA,6,5,,
1760,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,PS.OCTO,3,5,,
1761,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,PS.OCTO,7,10,,
1762,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,PS.MOLU,1,25,,
1763,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,TH.LUTE,1,20,,
1764,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,TH.LUTE,1,15,,
1765,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,OX.UNIF,1,15,,
1766,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,BO.AXIL,1,15,,
1767,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,CH.OXYC,1,10,,
1768,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,CIRR.SP,2,5,,
1769,PAL_2012,BLT,PAL_10,9/27/2012,FR5,B,BJZ,QUAN,CIRR.SP,7,10,,
1770,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,CE.FLAV,2,10,,
1771,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,CH.LUNUT,2,10,,
1772,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,CH.ACAR,1,25,,
1773,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,CH.MARG,180,5,,
1774,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,CH.MARG,40,10,,
1775,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,PL.DICK,1,5,,
1776,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,PL.JOHN,2,5,,
1777,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,PL.JOHN,4,10,,
1778,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,LE.TAPE,10,10,,
1779,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,CH.XANT,5,5,,
1780,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,CH.XANT,20,10,,
1781,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,PS.OLIV,5,5,,
1782,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,PS.OLIV,20,10,,
1783,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,CE.ARGU,1,40,,
1784,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,CE.ARGU,1,15,,
1785,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,CE.UROD,1,20,,
1786,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,EP.TAUV,1,35,,
1787,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,PA.ARCA,1,10,,
1788,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,CH.SORD,1,20,,
1789,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,CH.SORD,2,15,,
1790,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,CH.SORD,1,25,,
1791,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,SC.NIGE,1,30,,
1792,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,LU.BOHA,1,45,,
1793,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,AC.NIGC,1,25,,
1794,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,CT.MARG,2,20,,
1795,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,CT.CYAN,3,10,,
1796,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,CT.CYAN,4,15,,
1797,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,GO.VARI,1,20,,
1798,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,GO.VARI,1,15,,
1799,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,HA.ORNA,1,5,,
1800,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,LA.RUBR,1,10,,
1801,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,PS.OCTO,1,5,,
1802,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,PS.OCTO,3,10,,
1803,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,CH.TRIL,1,30,,
1804,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,AN.MELE,1,15,,
1805,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,CH.OXYC,2,15,,
1806,PAL_2012,BLT,PAL_20,9/27/2012,FR5,A,BJZ,QUAN,BO.AXIL,1,15,,
1807,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,CE.LORI,1,10,,
1808,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,CH.ACAR,25,5,,
1809,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,CH.MARG,160,5,,
1810,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,CH.MARG,38,10,,
1811,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,PL.JOHN,2,10,,
1812,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,LE.TAPE,45,5,,
1813,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,LE.TAPE,66,10,,
1814,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,CH.XANT,21,10,,
1815,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,PS.BART,20,5,,
1816,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,PS.BART,30,10,,
1817,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,PS.OLIV,15,5,,
1818,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,PS.OLIV,23,10,,
1819,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,CE.ARGU,1,30,,
1820,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,CE.ARGU,1,35,,
1821,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,CE.ARGU,1,25,,
1822,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,CE.UROD,1,20,,
1823,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,CE.UROD,1,15,,
1824,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,EP.SPIL,1,25,,
1825,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,PA.ARCA,4,10,,
1826,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,PA.FORS,1,15,,
1827,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,PA.FORS,1,10,,
1828,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,CH.SORD,1,25,,
1829,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,CH.SORD,2,20,,
1830,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,AP.FURC,1,30,,
1831,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,AP.FURC,1,25,,
1832,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,LU.BOHA,1,35,,
1833,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,LU.MONO,2,40,,
1834,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,CA.MELA,1,30,,
1835,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,LE.XANT,1,55,,
1836,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,AC.NIGR,1,15,,
1837,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,AC.NIGC,1,25,,
1838,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,CT.MARG,3,20,,
1839,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,CT.MARG,1,15,,
1840,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,CT.CYAN,1,20,,
1841,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,BA.UNDU,1,20,,
1842,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,ME.VIDU,1,20,,
1843,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,GO.VARI,2,30,,
1844,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,GO.VARI,2,15,,
1845,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,GO.VARI,1,10,,
1846,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,GO.VARI,1,5,,
1847,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,HA.ORNA,1,5,,
1848,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,LA.DIMI,1,10,,
1849,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,PS.HEXA,3,5,,
1850,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,PS.OCTO,4,5,,
1851,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,PS.OCTO,8,10,,
1852,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,CH.OXYC,1,10,,
1853,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,CIRR.SP,1,5,,
1854,PAL_2012,BLT,PAL_20,9/27/2012,FR5,B,BJZ,QUAN,CIRR.SP,2,10,,
1855,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,CE.LORI,1,5,,
1856,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,CH.MARG,135,5,,
1857,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,CH.MARG,43,10,,
1858,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,LE.TAPE,10,10,,
1859,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,CH.XANT,10,5,,
1860,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,CH.XANT,18,10,,
1861,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,CH.XANT,2,15,,
1862,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,PA.INSU,1,20,,
1863,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,PS.OLIV,50,5,,
1864,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,PS.OLIV,16,10,,
1865,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,CE.UROD,1,20,,
1866,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,CE.MINI,1,35,,
1867,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,CE.LEOP,1,10,,
1868,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,PA.ARCA,1,10,,
1869,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,PA.FORS,1,15,,
1870,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,CH.SORD,1,25,,
1871,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,SC.GHOB,1,30,,
1872,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,AP.FURC,1,30,,
1873,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,LU.BOHA,1,30,,
1874,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,LE.XANT,2,40,,
1875,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,AC.NIGR,1,25,,
1876,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,AC.THOM,3,15,,
1877,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,CT.CYAN,1,15,,
1878,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,BA.UNDU,1,20,,
1879,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,ME.VIDU,1,20,,
1880,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,GO.VARI,1,25,,
1881,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,HA.ORNA,1,10,,
1882,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,HA.ORNA,1,5,,
1883,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,LA.DIMI,1,5,,
1884,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,LA.DIMI,1,10,,
1885,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,PS.HEXA,2,5,,
1886,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,PS.OCTO,2,5,,
1887,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,PS.OCTO,7,10,,
1888,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,EP.INSI,1,20,,
1889,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,CI.EXQU,35,5,,
1890,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,CI.EXQU,4,10,,
1891,PAL_2012,BLT,PAL_30,9/27/2012,FR5,A,BJZ,QUAN,CH.TRIL,1,15,,
1892,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,CE.FLAV,1,10,,
1893,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,CE.LORI,1,5,,
1894,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,CE.LORI,1,10,,
1895,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,CH.MARG,140,5,,
1896,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,CH.MARG,22,10,,
1897,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,LE.TAPE,45,10,,
1898,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,PA.MULT,1,25,,
1899,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,PA.MULT,1,15,,
1900,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,PA.INSU,1,25,,
1901,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,CH.XANT,3,5,,
1902,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,CH.XANT,10,10,,
1903,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,PS.BART,15,5,,
1904,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,PS.BART,28,10,,
1905,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,PS.DISP,25,5,,
1906,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,PS.DISP,10,10,,
1907,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,CE.ARGU,1,30,,
1908,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,CE.UROD,2,20,,
1909,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,CE.UROD,2,15,,
1910,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,PA.FORS,1,10,,
1911,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,PA.FORS,1,15,,
1912,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,CH.SORD,1,25,,
1913,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,CH.SORD,1,20,,
1914,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,CA.CARO,1,30,,
1915,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,LU.BOHA,1,30,,
1916,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,SA.TIER,5,20,,
1917,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,SA.TIER,1,25,,
1918,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,CT.CYAN,1,10,,
1919,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,BA.UNDU,2,20,,
1920,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,BA.UNDU,1,15,,
1921,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,ME.VIDU,2,20,,
1922,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,HA.ORNA,1,5,,
1923,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,LA.DIMI,1,10,,
1924,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,PS.OCTO,1,5,,
1925,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,PS.OCTO,5,10,,
1926,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,EP.INSI,1,15,,
1927,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,CIRR.SP,2,10,,
1928,PAL_2012,BLT,PAL_30,9/27/2012,FR5,B,BJZ,QUAN,SP.HELL,1,60,,
